sentiment_category,gmap_id,user_name,text,spam_label,business_name,user_id,time,rating,vader_score,vader_category
positive,0x56c897851507f221:0xc369e5120735d055,J T,"I just bought a yard car and was having some noticeable transmission problems and took it down to these guys after taking a look on the Google ratings, I have to say these guys are absolutely professional and have tons of integrity. Rick in particular was very helpful and even took some time out to answer some questions I had. If you are having some transmission problems, please don't hesitate to give them your business, if you're looking for a trustworthy mechanic! These are going to be my transmission guys in the future.",0,Quality Transmission Service,118236873308208229241,1530042048083.0,5.0,0.8073,positive
positive,0x56c89995ecced143:0x1301b4eb5773a681,Jacob Wright,"Great diner-inspired food, pricing is all over the place though",0,South Restaurant + Coffeehouse,100769356539272990721,1585529728187.0,4.0,0.6249,positive
positive,0x56c8bd8734cc532d:0xbc2ff85e41737968,Janet Stewart,unknown,0,Westmark,108951100504418642391,1547674125837.0,4.0,0.0,neutral
positive,0x56c8de18e77e1ebb:0x1d0381ed52f5ca59,Carl Russell,Totally satisfied 😌 😊,0,Hacienda Mexican Restaurant,100638574531726232490,1604626081227.0,5.0,0.4754,positive
positive,0x51325ad22db708a3:0x5841de2b605b905c,Andy Chuang,Its the very beautiful place where I came here.,0,Pioneer Park,117796849563211483818,1550968855567.0,5.0,0.6361,positive
positive,0x56c897cfde9f2ce9:0x4432a5f99861e1c4,Mark Kellam,Good stuff,0,Tofu House Restaurant,117267538218477892990,1557982764253.0,5.0,0.4404,positive
negative,0x56c89629bde7481f:0x7e8a9413ab25d5d,Alba Infante,unknown,0,Anchorage 5th Avenue Mall,117926670970861314362,1503431226543.0,2.0,0.0,neutral
positive,0x56c897d98cbac979:0x8e2ca5fde82d5f7b,Walter O'Hayer,unknown,0,Ray's Place,107601446283273776950,1568925767712.0,5.0,0.0,neutral
positive,0x56c896924ca9b6d1:0xc5cc1762d5bd00ff,R G,unknown,0,Nunaka Valley Park North,117139903986384654361,1571277822833.0,5.0,0.0,neutral
positive,0x51325b164759ffc3:0xc5a7f8e0fa9c9815,Amanda Hesser,unknown,0,Fairbanks Princess Riverside Lodge,116520451520467394233,1507168532452.0,5.0,0.0,neutral
positive,0x56c7c425f160719f:0xab0fb5cbd41ecdef,Celia Bugno,"(Translated by Google) Excellent

(Original)
Ótimo",0,Chugach National Forest,118284561548481626682,1552860949203.0,5.0,0.5719,positive
positive,0x56c97539e801d9eb:0xb1d01bc611783b2b,이까밀로,"Real nature!   Very, very good place!",0,Glacier Tours,114306325458426379554,1562261705877.0,5.0,0.6194,positive
positive,0x56c8977dbe005abd:0x43c18641c9640ee3,Renee Burk,Paul.  Was  great.  Sears was non cooperative but paul was able to fix the ice maker despite them.   Great service.  Renee and Don Burk,0,"Reliable Appliance, LLC",115196546316193142720,1539114598633.0,5.0,-0.4387,negative
positive,0x56c8bd86fd671871:0x52c896e66d960c02,Steven Hanson,unknown,0,49th State Brewing - Anchorage,113667335062323087009,1521613748433.0,5.0,0.0,neutral
positive,0x56c8e8c87b3d33b1:0x604867a2ce0e3eea,B Morgan,unknown,0,Mirror Lake,100527986786024997280,1536869848991.0,4.0,0.0,neutral
positive,0x56c897855d0b357f:0x4e9992a1064d6c5e,krista ross,"Super nice and HONEST. They work on a wide variety of vehicles, including vehicles for special needs individuals. I can't say how the prices are, but my company (that works with special needs individuals), uses this company for our fleet.",0,"Alaska Stairlift & Elevator, LLC",106488210902367170867,1543090310309.0,4.0,0.8825,positive
positive,0x56b57b64d4be52d9:0xd229826eee007bd,Aether Lauti :v,"(Translated by Google) No mms tranzit: v

(Original)
No mms tranzit :v",1,HAARP Research Facility,104690912590638692293,1544720657093.0,5.0,-0.5267,negative
neutral,0x5132454c00000001:0xaa6bb22103ceca31,Dotty Harris,I went there to have a WIC card replaced on the 30th of October and was able to get a new one right away. However I went shopping and was at the register when I discovered that it was not loaded. I had to leave the WIC items there. I paid cash for the produce and half a gallon of milk because I was completely out.,0,WIC Program,115344007994442528114,1605371797846.0,3.0,-0.0516,negative
positive,0x5400df85d167367f:0x6e2feae06bbbe176,Tracy Howard,I love my phone,0,AT&T Store,114426454218569437001,1555713266040.0,5.0,0.6369,positive
positive,0x51325abeb6545aa9:0xf90efd9c86500c6e,Gregg Rady,unknown,0,Darby's Performance Machine,100554029930389309625,1505524319552.0,5.0,0.0,neutral
positive,0x56c8966f15b2c0b3:0x8bde09538acac40a,Kornthida Sittithamsakul,unknown,0,Mountain View Red Apple,116367532846140911856,1545003403724.0,4.0,0.0,neutral
positive,0x56c897c81c27a063:0x345caa7cf3c4e96c,Jenny Clay,Loved my lunch! 1/2 Reuben with a side salad with a blueberry vinegarette.,0,Cafe Amsterdam,109178136888208780329,1578802122883.0,5.0,0.636,positive
neutral,0x56c8968ce433b2e1:0x11dafccb3939f897,Kristopher Verrett,unknown,0,Smokehouse BBQ,113634757128893180730,1554128992464.0,3.0,0.0,neutral
positive,0x56c91dfa62759de9:0x9854549280732746,Elizabeth Maxson,unknown,0,Matanuska River Park AK,108745855385030186584,1530588113759.0,4.0,0.0,neutral
positive,0x56c89629bde7481f:0xcb2b4e93454f0c75,Mark Pollock,"The filet mignon was great! Great flavor, tender, juicy. The shrimp cocktail was scrumptious.",0,Sullivan's Steakhouse,107463423029827561756,1558624987946.0,4.0,0.9117,positive
positive,0x56c899c44c07dc4d:0xa267e6abf4b97c82,Tony Reynolds,unknown,0,Lyberger's Car & Truck Sales,102248193297946599539,1559101845068.0,5.0,0.0,neutral
neutral,0x5132454fcf3bfbcf:0xe27508b5bb177697,ALEX B.,unknown,0,Clarion Hotel & Suites Fairbanks Near Ft. Wainwright,113774483651616317304,1542005254525.0,3.0,0.0,neutral
positive,0x540c25042cc53e11:0x8f365e1d3ad2ad16,Marin Blažević,unknown,0,Totem Bar,117770234012117807472,1569470129651.0,5.0,0.0,neutral
neutral,0x56c8e1cb7a504b81:0x24d3eaad3d54b6c4,Miranda Johnson,unknown,0,Three Bears Alaska,101352039282967593675,1501191126924.0,3.0,0.0,neutral
positive,0x5132450fd07261b9:0x4227272ee8741d21,melody smith,Love walking here every summer. Beautiful. Bring bug spray. Water will give way to many mosquitos.,0,Friends of Creamers Field at Creamer's Field Migratory Waterfowl Refuge,113078436971937153987,1527888417416.0,5.0,0.8442,positive
positive,0x5133d8acb8f60ccb:0x3b69840ff86f3f06,Lynda North,"Splendid memories of visiting here in the 1980s while stationed at Eielson AFB. This is a unique experience, must see for lower 48ers and all troups.",0,Chena Hot Springs Resort,109691120663271904623,1493472252655.0,5.0,0.3818,positive
negative,0x56c8965ee2fb87a1:0x559736347bd48842,Marissa Demmert,unknown,0,Costco Wholesale,115539614975105007261,1579918767794.0,1.0,0.0,neutral
positive,0x56c8945c4bf55851:0x606388a502c81042,Saraya Lynn,Always friendly,0,Burger King,108572749292834093729,1529120698823.0,5.0,0.4939,positive
positive,0x56c8bd8731c7b5ed:0x8675b8501273b9e2,Suely CM,unknown,0,Orso,104247836273996467152,1565721194461.0,5.0,0.0,neutral
negative,0x56c897c63697ee39:0x419904ababbc740b,Brittany Tripp,unknown,0,Walmart Supercenter,103556278113070824001,1590034516770.0,1.0,0.0,neutral
positive,0x56c67b60fff4ea9f:0x32e830ecd92f0fd2,Ronn Kess,New staff personnel was very helpful and a delight at checkout,0,The Home Depot,108278039102429812109,1603516548176.0,5.0,0.8051,positive
negative,0x56c67c9a8fa60301:0x1e4dd7c54449ee4,Christina S,unknown,0,Burger Bus,102888746723260354124,1533912632044.0,1.0,0.0,neutral
positive,0x56c897dc62278707:0x256bd4bbb9cadc54,Don Alspach,unknown,0,Kay’s Family restaurant,107706147157500583357,1493252797483.0,4.0,0.0,neutral
positive,0x51325b720652fe6d:0xb549c85f1b4a257b,John Pile,"Same quality and delicious food it has always been. Great service. During Covid, all servers wearing masks. Bar and deck open. Wonderful night out.",0,The Pump House Restaurant Fairbanks,105061907168381127912,1593241839625.0,5.0,0.91,positive
positive,0x54010304808eb99b:0x822af834f3f1722b,Timothy Kinnaman,unknown,0,Tongass National Forest,116386677334306015554,1534196998347.0,5.0,0.0,neutral
positive,0x540c2502d8beb2e3:0xea24818dbed53557,daniel meeks,unknown,0,Totem Heritage Center,108721342782251163220,1570166583261.0,5.0,0.0,neutral
positive,0x56c897ad433abe81:0x2df81a3acfaff8f8,Chris S,"Reading others reviews makes me wonder why they had such a hard time.

I went in, saw a nurse who went over the basic stuff. Then Dr. Tuers came in, asked me some questions, recommended a sleep study and blood work, and that was it. He was nice, no issues at all. Went to the front desk and paid. They told me I could come in whenever for my blood work.

Showed up about a week later and was seen within 10 minutes for bloodwork with a couple people ahead of me. I still havent done the sleep study, but that's laziness on my part. They have followed up to check on me about it.

All in all not a single issue. The appointment was easy and pleasant.",0,Medical Park Family Care,113325735407290753385,1578372808920.0,5.0,0.8689,positive
positive,0x56c6615d8cfff8fd:0xefeac1531e40fdb8,Kristen Donchess,unknown,0,Fred Meyer,105552624604338527210,1596912842242.0,4.0,0.0,neutral
positive,0x43ebd9c228c7f50b:0xd2a0ec3e0b1f18c0,Jessica Bethers,unknown,0,Zen Asian Fusion Cuisine,100533909766634833969,1518327363860.0,5.0,0.0,neutral
positive,0x5132d572e8d8b4b5:0xfd5a14a9ec6fb1fc,Ryan Khor,This review is about the food. Pizza was amazing. The sauce and the ingredients blended perfectly with each other.,0,Denali Totem Inn,113897514918249906458,1570065307402.0,4.0,0.8402,positive
positive,0x56c8e0bdd0717e83:0xb02a9240487d455d,Nancy Williams,Average for Walmart. Not as big as the Walmart in the lower 48. Allows overnight camping in parking lot.,0,Walmart Supercenter,103017144051111898511,1530758245848.0,4.0,-0.296,negative
positive,0x51325c567d83e615:0x2cfe20e4f32ee54d,Alaskan Builds,Too much trouble 🤣🤣🤦‍♂️,0,Golden Eagle Saloon,102232647362068909591,1591424367616.0,5.0,-0.4019,negative
positive,0x56c12dbc68783771:0xd57452ee17ed0f58,Lucas Alonso,unknown,0,Smokey Bay Air,116347274508773329239,1618349162051.0,5.0,0.0,neutral
positive,0x54001f79fcfa166d:0xd098513b35c2494b,Muammar AL kahfi,unknown,0,Big Al's Salmon Shack,115713959924116831967,1567079662573.0,5.0,0.0,neutral
positive,0x56b58f7f0226d5c9:0xb8dc312910ed4503,Tyson Oseth,The the waitress is awesome the food is prepared in a timely manner and out to the customer I ever have to wait more than 15 minutes to get my mail after ordering in a restaurant that is pretty good.,0,Ernesto's Mobile Grill,107845955956989341965,1554027700400.0,4.0,0.9022,positive
negative,0x56c897bd0c9dc7e1:0x48db4e91ca61d150,April Ramsey,unknown,0,Lithia Kia of Anchorage,105374461601307308790,1549061433722.0,2.0,0.0,neutral
positive,0x56c897b96607a6c5:0xefdb8b865926d2a4,Myra Liwanag,unknown,0,New Sagaya Midtown Market,107683310616549433788,1564116894400.0,5.0,0.0,neutral
positive,0x56c897da832a667f:0xe9f90fb9baa92164,Bernard Sullivan,Thanks for the good food.,0,Arctic Roadrunner,115869285583606140885,1534058737378.0,5.0,0.7003,positive
positive,0x51325ab667dfd657:0xa36e4c2d6dba13ae,James Smith,"It was hockey night, unfortuneatly we lost .",0,Big Dipper Ice Arena,110641051324316229240,1547363560023.0,5.0,-0.3182,negative
positive,0x540c250448a84aef:0x6bec2dccce5c39c6,Desmond Vasquez,Present staff and clean seats.,0,Coliseum Twin Theatre,103878590123605401626,1539494314680.0,5.0,0.4019,positive
positive,0x513245485def9c7d:0x69deda8842a0f02,Abhijeet N,Delicious food ... lively place,0,Lavelle's Bistro,103660356087851989813,1544798463486.0,5.0,0.765,positive
negative,0x56c8de6ccc8bc621:0x65b49862ec7f1b79,JOEY LOFTUS,"Pizza was ok at best.
Ordered off radio add BOGO half off. Asked for BOGO special on phone order.  They did not give discount.  I called back next morning and was told they could not credit me for their mistake.  I asked for a customer service or managers phone number and was refused a number but was transfered instead.  The phone rang 35 times and still no answer.  I called back the main number, asking the phone service to give my number to a manager.  This is beyond poor customer service this is outright theft.",0,Sicily's Pizza Wasilla,116135042944851568124,1441313485664.0,1.0,-0.5562,negative
positive,0x56c89791454471ad:0x7e19ffc8d4ffbba9,WP,No complaints here. It was a great price for a great room. Staff were amazing,0,Fairfield Inn & Suites by Marriott Anchorage Midtown,unknown,1518480000000.0,-999.0,0.8442,positive
positive,0x56c8e0a1830b7d55:0x61791e7c2a428701,Stephen,unknown,0,Lowe's Home Improvement,108688994474638240784,1582849042842.0,5.0,0.0,neutral
positive,0x56c899d66c4065ef:0x75d86a8596bb8022,Nan Gearhart,unknown,0,American Tire & Auto,110678686594036225674,1577488736585.0,4.0,0.0,neutral
positive,0x56c897089a12db6b:0x6fd02bc0769f0419,Einstein Schwartz Tabbilos,Love the the staff and the food! I will always come back to this place.,0,Yakitori Sushi House,116630153798447070360,1539475828006.0,5.0,0.6696,positive
positive,0x56c79c77ec7bba4d:0x73b2548b9a980845,Walden Walden,"(Translated by Google) A unique and unparalleled experience, if you can take a tour with them.

(Original)
Una experiencia única e inigualable, si pueden tomen un tour con ellos.",0,Kenai Fjords Tours,105711311976094310918,1548417883220.0,5.0,0.0,neutral
positive,0x5400df8415efe82d:0x18d052d955a782c,Luke Cuenco,Rest breakfast options! Food and service were great and all the staff were very attentive and friendly!,0,Sandpiper Cafe,105654961109567455695,1514055871457.0,5.0,0.8461,positive
positive,0x56c8bd873a14d705:0xb20de557efbdad49,Sierra Wojcik,Popcorn! And fun people :),0,Darwin's Theory,101719939323485032258,1470545716744.0,5.0,0.7644,positive
positive,0x56c898328bc1d3cb:0xf88edd986086b065,Ashleigh Lutz,unknown,0,Village Inn,104874066486252968382,1573803389715.0,4.0,0.0,neutral
negative,0x51324548cb101807:0x320dc32d6f9e76de,Elizabeth Dupree,The staff was nice and friendly. We found reviews on Yelp that said it was a good place to eat. We walked in and there was no other customers. We ate for about an hour and we were the only ones in there the whole time. I got the Beef Teriyaki Bowl. HUGE portion size. It was.. okay. But an hour and a half later I got sick. Not the best experience I've had.,0,Aloha BBQ Grill,108999424477178306266,1549655637292.0,2.0,-0.6352,negative
negative,0x56c8966991d39153:0x4f23d1234855a00d,Sahara,"Overpriced and not tasty!

The appetizer was small, tasteless, and not worth the price. My salad was bland, something I could have thrown together out of a bag at home and to top it off the lettuce was not washed properly and tasted like dirt.

Our glasses and silver ware were dirty, and the water and my beer had a chemical flavor, I could not stomach either. Later I noticed the piece of lettuce floating in my beer glass.

A huge let down, would not recommend to anyone.",0,Baked Alaska Alehouse,116518617563222088990,1471404460711.0,1.0,-0.4153,negative
positive,0x56c8de2773f1d7b5:0xc3a5db60a28a593a,Glenn Marlin,Dr Lisa is a great chiropractor and an equally great person. They get to know you and make you feel welcome and better.,0,AK Chiropractic,110489361874488361379,1596818549717.0,5.0,0.9337,positive
positive,0x56c897dbb5d39fbb:0x97574496d207b678,Sara Garrison,Always has what I'm looking for at a better price than the other shops. People are great who work there and a wide selection of kratom for those who like,0,Planet X Vapor & Smoke Shop - ANCHORAGE,112193404638711264841,1558794035124.0,5.0,0.8591,positive
positive,0x56c89687fee8c1bd:0xfea8563739679f0b,Netsanet Hafebo,unknown,0,Good Friends Barbershop,106072807264559416417,1376876813295.0,4.0,0.0,neutral
