sentiment_category,gmap_id,user_name,spam_label,business_name,user_id,time,rating
positive,0x56c8eb6ebb25640f:0xeb5d9b3fe572e88c,Ashley Auliye,0,Pizza Man,110720806155924707402,1523050502803.0,5.0
positive,0x540c250484f20b87:0x90c9b59fcc87bff5,Mark Paige,0,Fishing. Ketchikan adventure tours,105523819888104449869,1533070648624.0,4.0
positive,0x540c2504fb181331:0x1a4631f7500d2102,Benjamin Anderson,0,The Alaska Fish House,112716740601587071729,1459795891230.0,5.0
neutral,0x56c899de8ee5d2a5:0x3418dd9724529255,Ken Weiss,0,Taco King,113358213683395212312,1498749608938.0,3.0
positive,0x56c8bd877ca520d9:0xb3d94f404d4c90c8,Curtis Severs,0,Grizzly's Gifts,103039046970252870251,1496798067216.0,5.0
positive,0x540c252b481ddb3b:0x4f9b1e9e046e32bb,Orbitz reviewer,0,Edgewater Inn Restaurant & Marina,unknown,1531872000000.0,-999.0
negative,0x56ce9592a84f0bbd:0x83bbdd1f85c99b4b,Laura Guest,0,West Rib Pub & Grill,111729250663777884955,1592141716226.0,1.0
positive,0x51324514c88e2c2d:0xb4cbd3e276b754c6,Kym Mukavetz,0,Mt. McKinley Animal Hospital,103934964076075024831,1534614321682.0,5.0
positive,0x5132456853968757:0xfc46e326c53a5e09,Jersey Hogan,0,Fred Meyer,109512252433299103052,1512872228243.0,5.0
positive,0x56c8bdb5769ec0ef:0x3e301118a76c393a,Kevin Kretz,0,International House of Hotdogs,109298461673638708096,1619316820325.0,5.0
positive,0x56c89629958b8189:0xc6d1fb7ab72af564,Tara Myers,0,Starbucks,107627758082288488327,1611698936035.0,5.0
positive,0x56c864cfb0346d6f:0xe35c3ec53fb5ae0,elizabeth holmes,0,Alyeska Aerial Tram,110051175010684037403,1570758634430.0,5.0
positive,0x56c899c519a9e587:0x205a640037388087,Elpidio Del Rosario,1,China Lights Oriental Cuisine,101266107600453747733,1512807210149.0,5.0
positive,0x56c8e1e233cac8c1:0x69e9c8b23846d3e6,Scott Langley,0,Thrifters Rock Palmer,111742343192922931130,1470496101220.0,4.0
positive,0x56c89420bd7cbd6f:0xf106c25ea66b2678,Shykeria Anderson,0,Kava's Pancake House,112279843794703601669,1619947800836.0,5.0
positive,0x56c89629bde7481f:0xcb2b4e93454f0c75,Shelley Odem,0,Sullivan's Steakhouse,105074551871403427553,1555839569058.0,5.0
negative,0x56dabba05e6f24f3:0xba883b7b879a177d,side winder,0,Peanut Farm,118107647398116508973,1548602845265.0,1.0
positive,0x56c897997f8bb2f3:0xecbe054e6cb6c116,MARCY LEBRUN,0,Lithia Hyundai of Anchorage,111207417472026392006,1498844292178.0,4.0
positive,0x56c899decfad8201:0x86102acd4d2cbf59,Francisco Salado,0,QDOBA Mexican Eats,111608537224997565795,1607062952203.0,4.0
positive,0x56c897c2ffffffff:0x23d10d763191aac8,Christy Runestad,0,Antonios Greek Bakery & Café,109671752855251345175,1527282158867.0,5.0
positive,0x5132453e4cab7a17:0x5616726fdb505ac5,Joel Hefner,0,U-Haul Moving & Storage of Fairbanks,106373035123390454129,1489175370665.0,4.0
positive,0x56cd0ed31531f7a9:0x8f54ba1f2707d4bd,Raffaele Gargiulo,0,Polychrome Overlook,110842159940217950154,1536730329059.0,5.0
positive,0x56c79c630608aa09:0x12143ced272edc64,Thomas Micek,0,Kenai Fjords National Park,114217637103092760836,1530198076941.0,5.0
positive,0x5132456b4b7842d5:0x6faec267b64fd166,Jereme Hardy,0,Hampton Inn & Suites Fairbanks,114422849863777051405,1531195866830.0,4.0
positive,0x56c899c55b426f17:0x279f14fc828309cc,PJ Bousselaire,0,Chevrolet of South Anchorage,105848986579451242597,1538990672713.0,5.0
positive,0x56c8bd30647b7e19:0xffa21bf520417487,Dominique Bowen,0,ACE Air Cargo,105296464050257183291,1600301226377.0,5.0
positive,0x56c89708a0d6c1bd:0xef574520f0e93959,Joel Dolphin,0,Holiday,100877866709363474529,1611706761394.0,5.0
positive,0x56c89427df8203bf:0xd978c612a604bd27,Lisa Smith,0,Best Buy,100863627356478330152,1518149507514.0,4.0
positive,0x5133ca2b0068b577:0xf6d6d6a2e82c85b0,marcelo navarro,0,Aurora Ice Museum,115764873973422416379,1617196661086.0,5.0
neutral,0x56c8966997eb7c29:0x801a8d36bdf96835,Leilani Lafoga,0,Glenn Square,109135075570857365340,1520963469179.0,3.0
positive,0x56c89628f5f1f30f:0x69411712a07baebd,Cathi Waas,0,White Spot Cafe,113386930457947533178,1566235847255.0,5.0
positive,0x56c88743a998688f:0x7cd564c5d3c38b68,Laura Hubbs,0,Turnagain Gallery and Gifts,100149686044413238483,1564275588326.0,4.0
positive,0x56c8e00b471eb897:0x844a5bd3387464c0,Sabrina Apau,0,Blu Birch Spa and Salon,106644176644100703985,1573865217230.0,5.0
positive,0x56c897b66746d75f:0x77dba422e74dc8ac,David Vargas,0,Fred Meyer,112209981936073128940,1545264649881.0,5.0
neutral,0x56c89428a884f819:0xf19121669c0db372,Forrest Odom,0,Red Robin Gourmet Burgers and Brews,101827826667036778900,1555482816199.0,3.0
positive,0x56c6616364c3208f:0x4a539cfd0a47572,Dylan Gilstrap,0,Aspen Hotel Soldotna,107967885896621567666,1497488498621.0,5.0
positive,0x56c896a340ae71e9:0xccd69e6e00d4277d,Jesse Ferrelli,0,Ding How Mongolian BBQ,118419991177532376976,1523410415534.0,5.0
positive,0x56c899deee255761:0xcfb96010203390c7,Kim Murphy,0,Carrs,107599059534619162460,1602611817892.0,5.0
positive,0x5132454616092a99:0x88094ffefec655cf,Jacob Bingham,0,Midnite Mine,102365889897842352663,1605636786531.0,5.0
positive,0x54011e033b1e3d4f:0xc41eef67bcf4b87e,Gary Smith,0,Rejuvenation Salon & Spa,108876307397359781455,1536443490765.0,5.0
positive,0x5132454ee277a4fd:0x929f9e55418e87a9,Joyce Worrell,0,Westmark Fairbanks Hotel & Conference Center,112538921668031881907,1568036649830.0,5.0
positive,0x56c896a242f0c0c5:0x39b9785feaec5848,Stephanie Poirier,0,Don Jose's Mexican Restaurant,112526659478768999660,1552767999949.0,4.0
positive,0x56c897fd21ea085d:0x1c17cafed443f552,Geni Decker,0,Wendy's,103131416914628103994,1530917857650.0,4.0
positive,0x56c8a2b195bebe21:0xedbfe380c9352a84,Zach Lierley,0,Humpy's Great Alaska Alehouse,112748384068282019042,1553142515082.0,5.0
positive,0x56c89787c10200e5:0xc7409e59ca0db14d,Claudia Mihaljevic,0,Raspberry Roots,105308305665051020829,1536254628960.0,5.0
positive,0x56c897b9ce6000df:0xd707e127588a8c6c,Johnny A Romero Jr,0,Moose's Tooth Pub & Pizzeria,115176361740838668763,1560982809838.0,5.0
positive,0x56c8bd873fda4679:0x4d3f1bc3710afd0b,Cam Kay,0,Fourth Avenue Theatre,112914486260359709683,1550385295746.0,5.0
positive,0x51325b5e91c8eacd:0x5474acea504bac73,Craig Sietsma,0,Pipe & Leaf,100501979166596992652,1599106694270.0,5.0
negative,0x56c899d058920487:0xf9272b9014a591bd,Kim Murphy,0,AT&T Store,107599059534619162460,1574096177442.0,1.0
positive,0x51325b278618144b:0xf724fd2b04f04aaf,Gabriel Woody,0,Taco Azteca,115455018530246986256,1555108658619.0,5.0
positive,0x56c899c52a912591:0x5e022ab9d36159ba,Chris Nason,0,Mama Tuds Kitchen,114018592458256200556,1518215653040.0,5.0
neutral,0x56b646926f47e739:0xda1a131c67e16445,Thomas Csubak,0,Alaska Halibut House,117249223095228080604,1552792268705.0,3.0
positive,0x5132454805a4e6fb:0x11dad036a42be05d,Tyler Swan,0,The Big I Pub And Lounge,111278882825821549802,1527486827158.0,5.0
positive,0x56c89995ecced143:0x1301b4eb5773a681,Amy Taber,0,South Restaurant + Coffeehouse,100163834123062269695,1504797421904.0,5.0
positive,0x56c897c8b324995d:0x20684651efcfb1a3,Shawn Hager,0,2GO Tesoro,101913160631167443674,1564471272608.0,5.0
positive,0x540467bca378277b:0x7f52f94fc45a04ef,Amanda Schneider,0,White Elephant,111889502969304125161,1622321334868.0,5.0
positive,0x56c896e7c3c71cdb:0x3d41b3b0fca7e7b1,bo Gookin,0,Animal Daycare & Boarding LLC,113708598112735180379,1552090845208.0,5.0
positive,0x56c79c630608aa09:0x12143ced272edc64,Jared’s Alaska,0,Kenai Fjords National Park,117918168905998908613,1540449649805.0,5.0
negative,0x540c2507a8c4f965:0xffcf66586c79a09c,Rick Huff,0,Pizza Mill,108501589407581054662,1250826521038.0,2.0
positive,0x51325ba79dbbf74b:0xa826b015c6140c1e,Duane McCarty,0,Alaska Air Cargo,103258901359230550158,1613774932271.0,5.0
positive,0x56c899daa3d8b19d:0x5a6bc747093182bf,s sy,0,GEICO Insurance Agent,105048337014946649111,1620522878873.0,5.0
positive,0x56c897c8bb791fe9:0xf193d47656ba881d,Vanasha Williams,0,Barnes & Noble,112675195711605961925,1571588257797.0,4.0
positive,0x56c899d0e4b7e6af:0x6054a968ff209982,cheater. ex0ticz,0,GameStop,109385074625377309764,1549327286692.0,5.0
positive,0x5400e1d86cadbec5:0x1c134d64ffa2fcdd,james ray,0,Fred Meyer,112364183275292084431,1546529065998.0,5.0
positive,0x56c1354099fc173d:0xfa3ca332b8cf75c2,Jeff Hajek,0,Black Water Bend Espresso,101018219016523224995,1587422111130.0,5.0
positive,0x540c25043a237db7:0xd98ac75b3c26bab,Harsha Pulluru,0,Snorkel Alaska,116594212185996384246,1533063480641.0,5.0
positive,0x56c89427bd56de63:0x44f93f8e98dae1f7,H M,0,Texas Roadhouse,118033658842003330732,1542526704484.0,4.0
positive,0x54011dce795313b9:0x87e485a4c132bc1f,Reese Pesata,0,Forbidden Peak Brewery,102863237284182550570,1590782044844.0,5.0
positive,0x51325b3174b5d9f7:0x16b27d5316121762,David Goulet,0,Alaska Coffee Roasting Company,116384211910026967748,1565898289953.0,5.0
negative,0x56c79c630a70f1fd:0xbc63ee12421be96f,Darrel Manuel,0,Peking Restaurant,104589793953603804247,1562103406137.0,1.0
positive,0x56ccdf53c9180297:0x17eb2b5bac3f2ce6,Ramakrishna Reddy,0,Denali Visitor Center,103620313540146171233,1531095239377.0,5.0
positive,0x56c864cc4e4c339b:0x4bf250e6de83123b,Bona Lena,0,Alyeska Resort & Hotel Alyeska,118148559183489596506,1463113981176.0,5.0
positive,0x56ccd9f326d7093b:0x9785cb28cc5a0ddc,Kaelee Mader,0,New Wave Adventures,113511894779866311772,1595912591797.0,5.0
positive,0x56c897c63697ee39:0x419904ababbc740b,Gaurav Sharma,0,Walmart Supercenter,102879641599364194193,1488399925390.0,5.0
positive,0x56c89a04f821661f:0xa18c6267f53e05ea,Kay West,0,Alaska Zoo,108059295762355109931,1560604666445.0,5.0
positive,0x56c66164197f2799:0x9da6ec3e22789353,Caleb Jordan,0,Don Jose's Mexican Restaurant,100860279201933992305,1492494303986.0,4.0
positive,0x56c896962086628d:0x631d7095578fe892,The Biel family Biel,0,Begich Middle School,105331419042746728914,1452216206518.0,5.0
positive,0x56c8de7ef754c239:0x4ac1f108cc8d08ca,Jake Spohnholz,0,Smashburger,101777410487951366518,1602711619440.0,5.0
positive,0x56c8ecf392fb4f71:0x9565e7884fb7db2b,Pk,0,P & M Garden Services Inc.,111974605753681426691,1622244466191.0,4.0
positive,0x56c894263c293e31:0x39aa7cb841273597,Miles Gibson,0,Firetap Alehouse Tikahtnu,108822587961475263926,1551947610482.0,5.0
positive,0x56c8965d14c17b89:0x5ded6a79373127da,Undisclosed Username,0,McDonald's,102305034729546849850,1574273310447.0,4.0
positive,0x56c89837db20f3b3:0x909260c34fef98d9,Dookie Water,0,Be Smart Driving Academy LLC,115492893538543538930,1615093338467.0,5.0
positive,0x56ce837c0db30431:0xe2a311dbbfcc48d2,Geoffrey Zheng,0,Denali Viewpoint South,114856067257079753677,1618872396430.0,5.0
positive,0x56c8e0a2df12cfbb:0xda634baa250ef4ce,Kyle Mielke,0,Grand View Inn & Suites,113039939304283381665,1490148373629.0,5.0
positive,0x56ccd8a600f38b3b:0xe010c3e881a87c7,Laura Blaner,0,Moose-AKa's,103035883264133119339,1560188557942.0,5.0
positive,0x56c899e73f9801a5:0x63234186bd88e701,Jacob Dempsey,0,Fred Meyer,101568260954790421514,1506431943424.0,5.0
positive,0x56c897c63697ee39:0x419904ababbc740b,phylicia timmerman,0,Walmart Supercenter,113287927581417192770,1616637600713.0,5.0
positive,0x5133d8acb8f60ccb:0x3b69840ff86f3f06,Cinthya Villegas,0,Chena Hot Springs Resort,100794161915752959495,1538895356257.0,5.0
positive,0x56c897dd52049315:0xd7101c8a71ed30f,Tammy Helf,0,Milano's Pizzeria,117676422093730664683,1580577911391.0,5.0
positive,0x56c89627f2df32b7:0xba87ab43aa4de5c5,Hugh Miller,0,Fur Rendezvous Snow Sculpture Competition,106289183794208883477,1615309033909.0,5.0
positive,0x56cdefffffffffff:0x29fc88cfe6f13d22,Damian Riavitz,0,Black Diamond Grill,103491343629302628797,1598510246837.0,5.0
negative,0x56c897b5360dc8ff:0xf9a59a341d4843c8,Kevin Vance,0,Bear Paw Bar & Grill,105450119521233274558,1599535854129.0,1.0
neutral,0x51325aacf61c23e1:0x6e3dfc43cc81a02,Elizabeth Mitchell,0,C & J Drive In $$,115199656629671248185,1519456201230.0,3.0
positive,0x56c8e1732c17b301:0xae4b38247434906d,Toni Aho,0,Imaging Associates,112741871897965071005,1603912724755.0,5.0
positive,0x56c897fd21ea085d:0x1c17cafed443f552,Georgio Ramondos II,0,Wendy's,100474400259724977952,1552881997127.0,5.0
positive,0x51324544905cb669:0x5d171e2d733d7c1c,Andrew Radtke,0,Chowder House,110491258154507169667,1572392601078.0,4.0
positive,0x56c896b99a9ab1f5:0xbd5030b2ee813c21,Carolina is Catholic,0,St. Patrick's Parish,102128372533653981435,1457771162220.0,5.0
positive,0x56c8bd58a008039d:0xdcaa8bb98f176ffd,Rebecca Troxel,0,Fish Creek Park,117215546091038691318,1496974728504.0,5.0
positive,0x540e504a344964b5:0xa8209d44c4f48be8,Ed Baird,0,Prince of Wales Island,107248768132875626520,1598419856877.0,5.0
negative,0x5400df8254be8271:0x9c92de099aee0d4f,Aaron Pressel,0,The Hangar On The Wharf,113306677267862135980,1565716107815.0,2.0
positive,0x5133b290155706ab:0x41f75866cf15d074,Robert Knudson,0,Chena Lake Recreation Area,100909666848435607545,1527404392927.0,5.0
positive,0x51324d44cda44749:0xcf031b11564d9cde,D Hyso,0,Mochalicious,107916468494304694805,1613246688188.0,5.0
positive,0x56c897d95690c2b1:0xc954a9708a66673c,Rick Kelly,0,Kaladi Brothers Coffee,118110155584181546020,1557605394081.0,5.0
positive,0x56c8de1ef2b650f5:0xf7d5734679fc56b5,Cheryl Wisher,0,Red Robin Gourmet Burgers and Brews,116426928891637238744,1553740264004.0,4.0
positive,0x56c89630137b56d1:0x634307c24664659d,Ian “Joy” Phillips,0,Affordable Used Cars,108809647254950030791,1617819289591.0,5.0
positive,0x56aaa935669200f3:0x442c8db8e119b4f1,Tim Takahashi,0,Chilkoot Trail Outpost,100586694716119924525,1533016264429.0,4.0
positive,0x56c8e0be67689c95:0x137407f5448e0a08,Jim Copeland,0,Play It Again Sports,103533172590679364432,1610952645800.0,4.0
positive,0x56c8a2b189b878eb:0xe92578709312b4c4,Aaron Breen,0,Silver Gulch Brewing & Bottling Co.,109540930273984004141,1549754497192.0,5.0
positive,0x56c6617e0a21d1bd:0x2bda4c7a4361772d,Jim Mason,0,Bridge Lounge,108968208573791102071,1558294207028.0,5.0
positive,0x56ccd8af25a5d46b:0x8ea9a956e6139e73,Pete Niemeyer,0,Denali Princess Wilderness Lodge,115564645939495930404,1541990915623.0,5.0
positive,0x56c897c63697ee39:0x419904ababbc740b,Martin Bahng,0,Walmart Supercenter,101547260035582468311,1523074366356.0,5.0
positive,0x5400df8293caf6d7:0x692557ac6716fa32,Nonnie Matt,0,Red Dog Saloon,113988302792619954258,1536964298753.0,5.0
positive,0x5400df8293caf6d7:0x692557ac6716fa32,Chad Trombatore,0,Red Dog Saloon,101392369458757431712,1534026833131.0,5.0
positive,0x56c90c6bc53b8e15:0xa7f7bc8475edce1f,mf gardner,0,King Mountain State Recreation Area,100227644626236651621,1531679402838.0,4.0
positive,0x56aaa8d807ca09ff:0x9813652bad73dbf0,Mark Murray,0,White Pass & Yukon Route Railroad,111462624322257465562,1497644383367.0,4.0
positive,0x51324544837eafe1:0x8d1b74d6180e2394,Leafar Rodríguez,0,A K buffet,105409044698067164951,1544095740301.0,4.0
positive,0x56c89687fee8c1bd:0x44e8cf16b9e19dfd,Frank Berestoff,0,Lucky Boniface Bingo,117638813082678589592,1594075574382.0,5.0
positive,0x56c897b9ce6000df:0xd707e127588a8c6c,Sharon Smyth,0,Moose's Tooth Pub & Pizzeria,114402124749511340946,1522122393196.0,5.0
positive,0x54016fd231a830f7:0xf0ad59cc1b443bbf,Félix G.R,0,Misty Bay Lodge,118282520715452553902,1471471249835.0,5.0
positive,0x56c89869bfea62e3:0x4f109c6835b2bf43,Amador SL,0,Subway,116754862830008589671,1555685718480.0,4.0
neutral,0x56c8eb733f4cadad:0x19349992d5c8150,Te'Anna Healy,0,Homestead Lounge,100598597881200671075,1523000666149.0,3.0
positive,0x56c8de1935ec89a5:0x7800d461d0a3a8a9,David Straub,0,Taco Bell,112002885969217944503,1542368958804.0,5.0
positive,0x56c89428e066efd1:0xd2c5f782ad20cdd4,Frank Szilágyi,0,Olive Garden Italian Restaurant,107754712223259811143,1579619630648.0,5.0
positive,0x56c1320b7e6065ad:0xf39ff49eaa0029c1,Robbie Stiles,0,Homer Veterinary Clinic,101476781259232531105,1487858350814.0,5.0
positive,0x56c897b696e8b41d:0x7bebbc114d5ccadd,Jason Delooze,0,Village Inn,117469657567274580836,1548759247268.0,5.0
positive,0x56c8e20e71f47e65:0xece7c655e8cc9858,bananaman 420,0,Alaska State Fair Inc,115397746767369523435,1567032923616.0,5.0
positive,0x56c897cf63a2ad67:0xb2eefce1039996ca,AJ Hohf,0,Charlie's Bakery & Chinese Restaurant,118023407887627031881,1526057244075.0,5.0
positive,0x51324d448057f1ef:0x150a85283c5bc2a8,Cindy Lee,0,Pagoda Chinese Restaurant & Bar,100901162299632664994,1566184668221.0,5.0
positive,0x5404664ee9295cc5:0x46205b2ec36703fe,Shannon Jensen,0,Sea Mart Quality Foods,113689932120846496965,1567648303275.0,5.0
positive,0x56c80c9af90c59b9:0x18d6a75826d16443,Rabail Qaiser,0,Portage Pass Trail,113856382898009421344,1562827410681.0,5.0
negative,0x56c897089c678011:0x4e6da9ffe2d4d33f,Rosie Santillana,0,Subway,110839093055192658928,1597726702822.0,1.0
positive,0x56c67b5d96b168c9:0x302e000c6ba349c3,Lecon Chuitt Jr,0,Walmart Supercenter,113144473576856574115,1601693354303.0,5.0
positive,0x56c991b6e5773525:0x5ee0df4514f31911,Dorothy Sine,0,Grand View Cafe and RV Park,102267711857871785203,1563684805352.0,5.0
positive,0x56c8e9016e6f6001:0x48946ff7238f6f1c,Charles Bingham,0,Birchwood Recreation & Shooting Park,107665313394041127128,1570581545222.0,5.0
neutral,0x5132454106d7f54f:0x57ee895aae048f7a,Ryiann Mitchell,0,Food Factory,112648641512157440322,1550296573054.0,3.0
positive,0x56c896324589e501:0x8a3d768064c0459a,Eugene Omiak,0,Carrs,117181516624089607797,1540272917827.0,4.0
positive,0x56c89669eec67073:0x701459743c3662df,YEAH! MYLIFE!!!!!,0,Bass Pro Shops,118306162674926406757,1584038858441.0,5.0
positive,0x56c899965def8a8b:0x5b3dfe3963cdf2d6,Jeff baker,0,Flattop Barbershop,107522074806485819548,1591063677737.0,5.0
positive,0x56c89628abb400ff:0x5a5a4452eb029853,Ivan Petrenko,0,The Red Chair Cafe,106071342078877223895,1566508943635.0,5.0
positive,0x56c897b66746d75f:0x77dba422e74dc8ac,Emily Eddens,0,Fred Meyer,111631708175183021912,1499527201867.0,4.0
negative,0x56c897bddfcee22b:0xc0d4be2b25a0e93c,Debra Templeton,0,IHOP,116116854683522861382,1580085476363.0,1.0
positive,0x54011e1f313d46b3:0x85a8cf8df7a21943,cindy smith,0,Icy Strait Point,109089139804434908755,1474135584182.0,5.0
positive,0x56c8977dc2a1b665:0x334a4d29d04b537b,Bobbie,0,Mirage Auto Painting & Collision,108212500622014283667,1552261880910.0,5.0
positive,0x540c2506f552db55:0xd84a82742e2a17c2,Scott Wulff,0,Burger Queen,104886224880436826403,1536620272408.0,5.0
positive,0x50ca02e9c6a220fd:0x63b548c1cfa6c2e8,James Earehart,0,Point Hope Native Store,105922419018079957441,1580331376239.0,5.0
neutral,0x56c8e0bdd0717e83:0xb02a9240487d455d,Elizabeth Sherlock,0,Walmart Supercenter,109698849074678054161,1572766015389.0,3.0
positive,0x5133d8acb8f60ccb:0x3b69840ff86f3f06,Heather Ward,0,Chena Hot Springs Resort,115932772517476165267,1612901641046.0,5.0
positive,0x56c897dac5dcbf31:0x198981cbd6ece9f,Chicken Nugget,0,Stylized Hair Design,106684599354609549768,1498349748596.0,5.0
positive,0x540120a1e1cad409:0xf1cd6cb5d08b8149,Ian Grant,0,Treadwell Ice Arena,108956132254752217411,1478041447164.0,5.0
positive,0x56aaa9287e282e3b:0x700a552ea0a44a0b,theboss691,0,Alaska Shirt Company Skagway,114497215087681288800,1506019408337.0,4.0
negative,0x56c899c519a9e587:0x205a640037388087,KD Weaver,0,China Lights Oriental Cuisine,114752908449753671569,1579232188503.0,2.0
positive,0x540120a1e1cad409:0xf1cd6cb5d08b8149,Mary Spain,0,Treadwell Ice Arena,106855814583739765507,1579376599733.0,5.0
positive,0x56c132759da7e131:0xd9f3bf2fbb927072,Diana Duff,0,Alice's Champagne Palace,112587441557574713181,1573322495302.0,5.0
positive,0x56c8a2b21785f9a9:0x5e4a3e26de35305f,karloz gutieres,0,McDonald's,101669833671941992769,1616105931733.0,5.0
positive,0x56c8962549f27a1f:0x9270c1feb5df7fa7,Taylor Wilson,0,Payless Car Sales,101037339577805783879,1527986178984.0,5.0
positive,0x513244d1ff18b381:0x892f2051e03d2cf7,Janice Wagner,0,Zorba on the Run,110478750015377951502,1497221075667.0,5.0
positive,0x56c7b612942f1da1:0x42e6f5327929a9ef,Josh Q,0,Wildman's,104709223079167029047,1529946385075.0,5.0
negative,0x5132453f3d8825e3:0xc5269ada131f1f60,Jade Milner,0,Golden Valley Electric Association,101697521441767917020,1579587260585.0,1.0
positive,0x56c89792d3b81e47:0xdcfbd469cd49416a,Kylee Barker,0,Luigi's Pizza,105960686403134946055,1559584070993.0,5.0
positive,0x56c91de6a15c0d17:0x4c46c99c858b4fd0,Lyssa B,0,Pizza Ria Delphi,110437011965604590257,1572845565562.0,4.0
positive,0x56c897d56dd01c61:0xb099c86d0b685f94,David Ransom,0,Kaladi Brothers Coffee,107479819327855208161,1528654225749.0,4.0
positive,0x51324d44f223f233:0x1ee242103621bc3,Nader Fernandez,0,McDonald's,116205606720365276253,1529990643994.0,5.0
positive,0x56cc295cf8f0d2e5:0xcdc204c22b8cc5f,Paul Clary,0,Veterans Memorial,107620839521978308773,1531719713988.0,5.0
