sentiment_category,rating_category,gmap_id,business_name,user_id,rating,text,user_name,time
positive,indoor_atmosphere,,Sema Gozleme,,4,Turkish pasty was really tasty.,Gulcin Coskun,
neutral,outdoor_atmosphere,,Sema Gozleme,,3,I didn't like the food very much because it was too salty.,Kim Robins,
positive,menu,,Asucan Restaurant,,4,Credit card is not accepted. The flavors are good.,Onur Akyurt,
positive,menu,,Asucan Restaurant,,5,The sauces are very tasty. People are friendly and the place is very clean.,Erman Sucu,
neutral,outdoor_atmosphere,,Asucan Restaurant,,3,The food is good but I got really bored after waiting about 45 minutes.,Mustafa Beg,
positive,taste,,Asucan Restaurant,,4,We ordered the Atom box (70 TL). Only cash payment option is available. They're pretty intense. The flavors are good.,Cihan Demirkol,
positive,indoor_atmosphere,,Asucan Restaurant,,5,The irresistible taste of chicken; sauce and spice that has been increasing for years.,Turgut Esen,
neutral,outdoor_atmosphere,,Asucan Restaurant,,3,Chicken pan and salad were okay; but not as exaggerated as other reviews.,Ayhan Burkut,
positive,taste,,Asucan Restaurant,,4,Definitely the chicken and the side salads are also very tasty. Prices are cheap compared to this kind of touristic place. The place was a little crowded.,Rana Akder,
neutral,indoor_atmosphere,,Asucan Restaurant,,3,Place was not clear.,Kjiong Son,
positive,menu,,Asucan Restaurant,,4,Sandwich's souce was pretty tasty.,Volkan Kahraman,
positive,taste,,Asucan Restaurant,,5,Super delicious chicken; best in town.,Melisa Genc,
neutral,indoor_atmosphere,,Asucan Restaurant,,3,The pos device cannot be used; so they only accept cash payments. I think this creates a problem in terms of hygiene.,Berk Celikyurek,
positive,menu,,Ciya Sofrasi,,5,We ordered stuffed mumbar; artichokes; liked and tamarind sherbet. All of them were good in taste; quality of materials and presentation.,Fatih Buzgan,
positive,outdoor_atmosphere,,Ciya Sofrasi,,4,It is one of the must-visit places with its menu that changes every day and includes original local delicacies from all over Turkey. The poppy and pistachio kebabs are a must try.,Onur Sener,
positive,taste,,Ciya Sofrasi,,5,We really liked our orders. There were dishes on the menu that I have never tried in my life; nice variety.,Sumeyye Aydogan,
negative,indoor_atmosphere,,Ciya Sofrasi,,2,Waiters were not very good.,Dilek Payanda,
positive,outdoor_atmosphere,,Ciya Sofrasi,,5,Famous place; fast service; caring staff; the taste of the sherbet we tried for the first time was legendary.,Nihat Karabiber,
neutral,taste,,Ciya Sofrasi,,3,Our choice was Antep style lahmacun; since I ate it last time; I found it very dry inside; unfortunately the taste of garlic was barely felt. The cleanliness of the place was good.,Deniz Miray,
positive,indoor_atmosphere,,Ciya Sofrasi,,5,The variety is plentiful. Pretty clean and decent. They make very good dishes from the southeast of our country.,Efe Efeoglu,
neutral,outdoor_atmosphere,,Ciya Sofrasi,,3,Today we had the opportunity to try the stuffed meatballs and lahmacun. We could not taste the meat at all because the cumin in the stuffen meatballs was too much. Lahmacun is good.,Mirhan Ozdemir,
negative,menu,,Ciya Sofrasi,,2,The waiters are generally very sullen and unhappy. Service is very slow. Nothing extra comes to the table. Even the starter appetizer; which is available in many kebab shops; does not come. Lahmacun was very dry and tasteless.,Buse Bilgetekin,
neutral,taste,,Ciya Sofrasi,,3,Food was good overall. The toilets are so dirty; we are disgusted.,Mehmet Tilam,
positive,indoor_atmosphere,,Ciya Sofrasi,,5,Everything was excellent. Thank you!,Ela Sera,
positive,outdoor_atmosphere,,Koco Restaurant,,5,A perfect view; a friendly and sincere service and great tastes...what more could you ask for?,Mesut Demirbilek,
negative,menu,,Koco Restaurant,,1,The view is great. This may be its only good feature. Apart from that; they have extremely rude employees.,Mine Aytekin,
positive,indoor_atmosphere,,Koco Restaurant,,4,The food is good. The calamari and seafood are delicious. Nice atmosphere opposite the sea. It would have been better if there was some music playing in the venue.,Barkin Kizilkaya,
positive,taste,,Koco Restaurant,,5,Yummy; delicious and wonderful.. The view is as beautiful as the food.,Muslum Bahceci,
positive,outdoor_atmosphere,,Koco Restaurant,,5,We had dinner in a very stylish place with a beautiful view by the sea. The flavors were perfect.,Cagil Harmandar,
positive,menu,,Koco Restaurant,,4,A decent place where you can dine under the trees; accompanied by the moonlight. Employees are friendly.,Serhat Bayhan,
negative,taste,,Koco Restaurant,,1,Be sure to ask for all prices in advance. You'd definitely get charged triple the price and these guys will try to scam you in all possible ways. Including overcharging the market price; charging you for double the weight of the fish & serving you a half the fillet and all the bones to charge you for all that.,Arman Senci,
positive,indoor_atmosphere,,Koco Restaurant,,4,The summer part of the place is stylish and pleasant; the view is wonderful. The food and appetizers are delicious. Prices were a little expensive.,Osman Kuzgun,
positive,outdoor_atmosphere,,Koco Restaurant,,4,Generally good service thank you!,Nihat Karabiber,
positive,taste,,Koco Restaurant,,5,Appetizers are great; the view is great; the place is beautiful; the fish is very fresh and delicious.,Mehmet Kaya,
neutral,indoor_atmosphere,,Koco Restaurant,,3,The theme of the place is usually white. This can actually bother the human eye on sunny days; so I think the wrong color was chosen. Fish flavors were average.,Gungor Koksal,
negative,menu,,Tavuk Dunyasi,,2,Food came late; pasta was cold. The waiters couldn't take care of us from taking care of the takeaway.,Onder Yaman,
negative,taste,,Tavuk Dunyasi,,1,The ingredients used in the salad were rotten; I didn't like it at all.,Furkan Yildirim,
positive,outdoor_atmosphere,,Tavuk Dunyasi,,5,Great chicken; thanks!,Saygi Kanal,
negative,indoor_atmosphere,,Tavuk Dunyasi,,1,The taste is fine; but when you wait for the waiter for 15 minutes to order and wait for the food for 15 minutes after placing the order; the taste is meaningless. Waiters were very indifferent.,Harun Koybasi,
positive,outdoor_atmosphere,,Tavuk Dunyasi,,5,Recommend.,Yusuf Sezer,
neutral,taste,,Tavuk Dunyasi,,3,It had nothing to do with the chicken world flavor I knew.,Ozge Sisar,
positive,taste,,Tavuk Dunyasi,,4,Very tasty; I definitely recommend. The reason I gave 4 stars is because the prices are expensive.,Cihangir Koyuncu,
positive,indoor_atmosphere,,Tavuk Dunyasi,,4,We ordered cafe de paris; it was delicious; and the price was 35tl.,Erdal Taylan,
neutral,menu,,Tavuk Dunyasi,,3,It is very crowded and arrives incredibly late. If you are very hungry; it is better to eat somewhere else.,Yasemin Beril,
positive,outdoor_atmosphere,,Tavuk Dunyasi,,4,Salad was not very fresh.,Baki Sarici,
positive,indoor_atmosphere,,Tavuk Dunyasi,,4,It was a bit crowded; but it's okay; the flavors were good.,Lorian Elder,
positive,taste,,Kumsal Lokantasi,,4,Overall everything was delicious; however; we didn't like the eggplant salad; it was too sour and didn't taste like eggplant at all.,Burcak Kurt,
positive,outdoor_atmosphere,,Kumsal Lokantasi,,5,Raki and fish was good thank you it was super.,Erkan Baysoy,
positive,indoor_atmosphere,,Kumsal Lokantasi,,4,We went on a Friday and all the tables were full at first. Service; waiters; the ambiance is very nice. The menu was a little expensive.,Taner Diyaz,
positive,menu,,Kumsal Lokantasi,,5,Excellent service.,Sitki Evrenkaya,
positive,taste,,Kumsal Lokantasi,,5,I recommend the liver and Cyprus salad; the appetizers are delicious; the price is good according to the place and the service provided.,Osman Gunalp,
neutral,indoor_atmosphere,,Kumsal Lokantasi,,3,We had a pleasant time. The ambiance was nice.,Charles Laria,
positive,outdoor_atmosphere,,Kumsal Lokantasi,,4,The smell of the wet wipes was very nice. It's a clean place.,Bekir Boz,
positive,indoor_atmosphere,,Kumsal Lokantasi,,4,We ate nice fishes; thank you.,Mahmut Kaplan,
positive,taste,,Kumsal Lokantasi,,5,Elite; delicious; central; what more? The most preferred dishes we experienced are sole fish skewers; fried anchovies and shrimp-calamari. They also bring fresh lavash if you want. The sole fish was amazing. Food is also a little pricey.,Ceren Yaman,
positive,outdoor_atmosphere,,Kumsal Lokantasi,,4,Thanks for the nice service.,Sinem Sahin,
positive,taste,,Kumsal Lokantasi,,5,Nice salad; it was delicious.,Bora Gungoren,
negative,outdoor_atmosphere,,Salih Usta,,1,We randomly decided to stop by and have an ice cream; but we tasted the worst ice cream we've ever had in our lives here. I don't know if it was one of the flavors they used; but the products seemed to be out of date.,Ilker Ekinci,
negative,taste,,Salih Usta,,1,Have you ever seen a rainbow in these colors?! The 5-year-old boy would draw the umbrella more beautifully; which was said to be made of sugar dough. The cake doesn't even stand up straight. A birthday cake would only be so sloppy.,Hasan Erdem,
positive,taste,,Salih Usta,,5,The pastry is very nice . It is more affordable compared to other places. I highly recommend other products.,Mehmet Gemici,
positive,indoor_atmosphere,,Salih Usta,,4,It is clean and hygiene rules have been followed. The products are daily and fresh.  It is very rich in diversity. Every product you are looking for is available. You can shop without thinking at all.,Emre Safak,
negative,taste,,Salih Usta,,2,Don't order anything at home; they're sending a stale dessert.,Yilmaz Yasar,
negative,indoor_atmosphere,,Salih Usta,,1,I didn't like the atmosphere or the decor either. The lower floor is in front of the highway. Trucks are passing by; you're eating pies. It's not nice and it's expensive. Oh; and there are a lot of beggars.,Yeliz Kiziltoprak,
positive,taste,,Salih Usta,,5,My and my 3.5-year-old daughter's favorite place is in Samsun; we love the products of this place the most.,Busra Subasi,
neutral,taste,,Salih Usta,,3,They have very high quality cakes; I strongly recommend. Their baklava alone is not that good. Cookies are expensive; but they're fine.,Fikret Aslan,
positive,indoor_atmosphere,,Salih Usta,,5,They have various and delicious products. Especially the age cakes are very successful. The materials they use in the products are of high quality; the prices are reasonable according to the quality.,Fatih Ege,
negative,indoor_atmosphere,,Salih Usta,,2,You won't regret that the products taste very good; but I've never seen such a bad staff before; definitely don't sit down and drink tea and coffee; take the product and leave; that's the most logical thing.,Furkan Yuksel,
positive,taste,,Salih Usta,,4,it is a very nice place for high quality and special tastes; the employees and the owner are very interested and polite; we are going with love.,Aysel Hasir,
positive,outdoor_atmosphere,,Red Dragon,,4,Chinese salad and spring rolls were okay. I didn't like the veggie noodles very much. The plum sauce of the peking duck was delicious but the presentation was poor.,Teoman Sezer,
positive,indoor_atmosphere,,Red Dragon,,5,A place with a nice ambiance and delicious sushi. It may be called expensive; but unfortunately; the taste is not affordable.,Baran Seyyar,
negative,menu,,Red Dragon,,2,The ambiance of the place is nice but the food is not tasty. I don't think I will come again.,Enes Sert,
positive,taste,,Red Dragon,,5,When you come to the front of the place; its magnificent exterior design really draws attention and I think it was done very well and I personally liked it very much. The atmosphere is truly magnificent. We tried Chinese food; especially ramen was delicious.,Ediz Aksoy,
positive,outdoor_atmosphere,,Red Dragon,,5,"The atmosphere is nice and the food is delicious. We tried noodles, spring rolls; hot and sour soup and an apple dessert.",Bilge Cakir,
positive,indoor_atmosphere,,Red Dragon,,5,Food was a bit salty due to soy sauce. Prices are in line with the market.,Ender Gulsen,
neutral,taste,,Red Dragon,,3,The plate in the photo was around 340 TL. Flavors may be a bit difficult for those who will try for the first time.,Muhsine Ozer,
positive,menu,,Red Dragon,,4,I tried peking duck with orange and soy sauce. It had a somewhat offensive odor. Good in terms of taste.,Mustafa Kadim,
neutral,indoor_atmosphere,,Red Dragon,,3,It has cheaper price compared to other chinese restaurants. But the flavors were not that good. What was particularly interesting to me was that the drinks were very expensive.,Elfin Siner,
positive,outdoor_atmosphere,,Red Dragon,,4,The outside and inside of the restaurant is very well decorated. The ambiance is really nice. We ate sushi; chicken with mushrooms and steamed ravioli. I really liked the sushi and chicken; but I found the ravioli a bit bland.,Tuvanna Kuscu,
positive,taste,,Red Dragon,,5,We ate 3 Bentos and 3 Mixed Noodles. We liked everything we ate; it was very tasty. The service was fast; but it was a bit expensive for your information.,Tugce Atalay,
positive,menu,,Mado,,4,One of the places in Samsun with the most beautiful view and menu. A place where you can enjoy your dessert and coffee to the full while enjoying the sea view in front.,Tugay Kutlu,
negative,indoor_atmosphere,,Mado,,1,First of all; the service is slow and very late; and there are no crowds. I ordered a bulk profiterole. The portion also had 4 balls the size of nuts; and the chocolate was also tasteless.,Zafer Caner,
positive,taste,,Mado,,5,Atakum Mado... What a need for another word... The taste;  quality of the products are ala. It is very nice that the service staff is kind; solution-oriented. Especially the sensitivity of the company official; it is very nice to be relevant.,Sumeyye Gulten,
neutral,taste,,Mado,,3,There is no need to tell Mado at length; it is a clean and beautiful place.  But there is no standard; kadayif burma with pistachios used to be so unique that I would like to eat it everyday. But now sometimes it was burnt; sometimes dry; sometimes uncooked.,Melike Gulsen,
positive,outdoor_atmosphere,,Mado,,5,Well; it was very nice; the service was very fast and the prices are reasonable; I recommend delicious food.,Ali Berk Kustul,
negative,indoor_atmosphere,,Mado,,2,I wanted a four-cheese ravioli. It's just that the sauce is nice. Unfortunately; it failed. All of the portions have adapted to the economy; they have shrunk.,Deniz Ozbekturk,
negative,outdoor_atmosphere,,Mado,,1,My guest and I went for dessert;  we waited 10 minutes to get a menu; we placed orders; and we waited another 20 minutes. Of course; one person couldn't make it to the dozens of tables upstairs to work.,Cetin Atali,
positive,taste,,Mado,,5,It may be the most friendly service I have ever encountered in my life.  All the employees were very sweet; caring people. the drinks and food were very tasty and fresh. I will definitely come again.,Asuman Mutevellioglu,
negative,menu,,Mado,,2,Something strange came out of the ice cream; the teas are stale and boiled; and you have to say an order two or three times; I definitely don't recommend it; it's a pity for your money.,Engin Kapan,
positive,taste,,Mado,,4,The address of quality. The service should be a little faster.,Muhammet Ay,
neutral,indoor_atmosphere,,Mado,,3,Unfortunately; the sorbet desserts are not satisfactory. The air conditioners are not working. It's a humid environment. I hope they fix it.,Gokhan Basturk,
positive,outdoor_atmosphere,,Classic Thai,,5,Love this restaurant; thai style and good taste. Clean and good service.. Recommended !,Miley Sinus,
neutral,taste,,Classic Thai,,3,I loved the ambiance; welcome and service. We ate pineapple; spicy shrimp; chicken noodles; and chicken pie. A little pricey but nice place.,Merve Sever,
positive,indoor_atmosphere,,Classic Thai,,4,You can taste different flavors on the menus. It's a bit of an expensive place. The waiters are nice.,Abdullah Eser,
positive,menu,,Classic Thai,,5,Amazing flavors!,Dogan Akyel,
positive,outdoor_atmosphere,,Classic Thai,,5,Ambiance were pretty good.,Kadir Sandal,
neutral,outdoor_atmosphere,,Classic Thai,,3,I like thailand foods but not like here ones.,Hamad Almuftad,
positive,indoor_atmosphere,,Classic Thai,,5,The food is very good; the employees are very good and smiling. Prices are very reasonable compared to Asian cuisines. I will come here often.,Ebru Sakar,
positive,taste,,Classic Thai,,4,We’ve had a great dinner at this restaurant. The food was delicious; well prepared and nicely seasoned. I did not know much about Thai cuisine; but I enjoyed the meal very much. Plus the atmosphere of the place is relaxing; staff nice and friendly and prices pretty moderate. Perfect spot to eat out with friends in the center of Istanbul. Would love to come back again!,Maria Taison,
positive,menu,,Classic Thai,,5,Although far easts foods suits my taste; Tom Yum soup was very aromatic and different; I didn't like it.,Alev Ozturk,
negative,indoor_atmosphere,,Classic Thai,,1,The waiters took care of me. That's why I left the restaurant before I could order.,Theodore Rano,
positive,taste,,Classic Thai,,4,Egg dish was super salty. Beef with veggies was really good. A bit on the pricier side compared with local Turkish food; but when your Thai GF wants a taste of home; hard to argue over price.,Degen Hill,
positive,outdoor_atmosphere,,Inegol Restaurant,,5,The staff is very nice. The food is quite delicious.,Muhammet Uygun,
positive,indoor_atmosphere,,Inegol Restaurant,,5,"The environment is nice, the food is delicious, the employees are polite. We ate meatballs in İnegöl. the manti were great.",Mehmet Cakir,
negative,menu,,Inegol Restaurant,,1,It's an expensive restaurant.,Burak Yilmaz,
positive,taste,,Inegol Restaurant,,4,I especially recommend wedding soup; stuffed meatballs; manti and İnegöl meatballs.,Aysenur Celik,
positive,indoor_atmosphere,,Inegol Restaurant,,5,Local dishes and soups are nice.,Murat Gul,
neutral,outdoor_atmosphere,,Inegol Restaurant,,3,I did not recommend. Bad service.,Erkan Yilmaz,
positive,menu,,Inegol Restaurant,,4,The place is beautiful; the food sucks. Also expensive.,Selim Burusuk,
positive,taste,,Inegol Restaurant,,5,We came because the comments were good; we did not regret it. I recommend the beef tenderloin. Home baklava is also very tasty; prices are reasonable.,Selman Genc,
negative,indoor_atmosphere,,Inegol Restaurant,,2,Delicious food; but their toilets are filthy. That's why I'm deducting points.,Huseyin Demirel,
positive,outdoor_atmosphere,,Inegol Restaurant,,4,Famous and delicious meatballs.,Cenk Ozmercan,
negative,taste,,Inegol Restaurant,,1,The food is delicious; but we waited 1 hour after ordering and we were extremely hungry.,Osman Korkmaz,
positive,menu,,Karakoy Lokantasi,,5,I ate Hünkar Begendi and cherry pudding. Both were legends. The meat of Hünkar Begendi was tender.,Baris Efe,
positive,indoor_atmosphere,,Karakoy Lokantasi,,5,It has been wonderfully designed in its new location in Karaköy. It's gorgeous inside. Soundproofing I guess. The waiters are very interested and approaching with a smile. The appetizers and great service were very successful. Thanks.,Soykan Ozdemir,
positive,taste,,Karakoy Lokantasi,,5,A classy place in Karaköy with its white cloth and good service. Liver lovers should definitely try the liver pan.,Alper Uner,
positive,outdoor_atmosphere,,Karakoy Lokantasi,,4,The location is nice; the menus are varied; the appetizers are delicious; the prices are a little high.,Yavuz Parla,
positive,menu,,Karakoy Lokantasi,,5,Excellent appetizers; great atmosphere; acceptable prices.,Oncu Guyer,
neutral,taste,,Karakoy Lokantasi,,3,The place was too noisy. We didn't really enjoy the food in this mess.,Ece Oztunc,
neutral,indoor_atmosphere,,Karakoy Lokantasi,,3,Some of the seafood starters are successful. Appetizers are small in portion size for one person. Salads do not meet expectations.,Pelin Kuzey,
positive,outdoor_atmosphere,,Karakoy Lokantasi,,5,Awesome place!,Mevlut Sahin,
neutral,taste,,Karakoy Lokantasi,,3,"I can't say anything negative about the place, the ambiance; the staff; the richness of the food; the appetizers; the taste and the presentation; it's just perfect.. But I'm giving 3 points because it's a very expensive place.",Burak Tuzel,
negative,indoor_atmosphere,,Karakoy Lokantasi,,1,We were not satisfied with the service at all. I ordered wine and it came with a little bit of wine in a regular glass.,Merve Onder,
positive,outdoor_atmosphere,,Karakoy Lokantasi,,5,Yummy yummy! Delicious!,Filiz Goksever,
positive,taste,,Mersinli Cigerci Apo,,5,The treats and the food were really delicious; each of them was not one of those places that would cause you to come to the place and leave unhappy.,Mahmut Demir,
positive,outdoor_atmosphere,,Mersinli Cigerci Apo,,5,We came up with the suggestion; everything was very nice.Especially Koksal; who was in the safe; was so interested. Thank you so much for everything.,Emre Abalak,
neutral,taste,,Mersinli Cigerci Apo,,3,Although it is not as much as an urfa; it is the only place that can eat liver under samsun conditions. Appetizers can be improved. There should definitely be green mint next to the liver; arugula does not suit the liver.,Hayrullah Unal,
negative,indoor_atmosphere,,Mersinli Cigerci Apo,,1,The parking area is large; valet service is offered. The welcome at the entrance is good. Attention should be paid to order and cleanliness.,Serdar Yildirim,
positive,menu,,Mersinli Cigerci Apo,,4,The employees are friendly. The prices are also very reasonable according to the food provided. I can call it the first choice in Samsun.,Koksal Kok,
positive,menu,,Mersinli Cigerci Apo,,4,The place is quite big; the employees are interested and friendly; this is 2.development 5 skewers and buttermilk cost 105 tl I liked the price as appropriate.,Onur Uzun,
positive,taste,,Mersinli Cigerci Apo,,5,Its breakfast is really very good. I would like to especially point out that you do not need to go to Cakalli for Menemen; you can eat the most delicious here. I really like the fried egg too.,Gokhan Guzel,
negative,indoor_atmosphere,,Mersinli Cigerci Apo,,2,They've reduced the menus so much that you can't get enough. The service was over.,Mutlu Inac,
neutral,outdoor_atmosphere,,Mersinli Cigerci Apo,,3,There are a lot of appetizers; the service is fast and the employees are interested; there is a lot of liver servings; but I couldn't catch the taste I wanted; the prices are a little high.,Halit Albayrak,
positive,indoor_atmosphere,,Mersinli Cigerci Apo,,5,The staff is extremely interested; the taste is already a very good place. It is recommended.,Hulya Bezci,
negative,indoor_atmosphere,,Mersinli Cigerci Apo,,2,The food wasn't bad; we got tired of constantly asking for lavash bread; the liver; until the bread came to the table it became like ice.,Levent Sun,
positive,outdoor_atmosphere,,Baskent Aspava,,5,It is a great place for Samsun. The taste; the treats; the semolina dessert with ice cream that comes after the meal; the variety of the menu; the attention and politeness of the waiters are very good.,Serdar Soylu,
neutral,taste,,Baskent Aspava,,3,We went to Iftar; especially they praised the appetizers and treats very much; but as can be seen from the photo; it's not good at all. It was an incredible crowd.,Ibrahim Genc,
positive,menu,,Baskent Aspava,,4,It's delicious; fast and has friendly staff. Although the price seems a little expensive; it meets this with unlimited tea; dessert service and appetizers.,Emine Cinar,
negative,menu,,Baskent Aspava,,1,The place is nice; the employees are good. The food is delicious but the human pilfering for extra charge caused me to give it 1 point.,Murat Caliskan,
positive,taste,,Baskent Aspava,,4,Congratulations; everything was very nice and attentive. The treats were too much for the number of people. Cacik is given in aspava in Ankara; this can also be included in the treats; I can say this in addition.,Burak Ak,
negative,taste,,Baskent Aspava,,2,The prices were in the 120-140 range. I didn't like Lahmacun. The appetizers were nice.,Melike Erdem,
positive,indoor_atmosphere,,Baskent Aspava,,4,Every time I go; the prices change; I don't like it. But even for the treats; you can go; which comes as many appetizers; tea; etc. as you want.,Metehan Naz,
neutral,indoor_atmosphere,,Baskent Aspava,,3,We went for dinner. after 10 minutes; they said do you want meatball; we bought 1 piece; we asked for an account of 32TL; then they reflected it to the account; they put water in the glasses unannounced; they wrote 20TL to the 1.5 liter water on the table. They're not supposed to do it this way.,Taner Gurel,
negative,outdoor_atmosphere,,Baskent Aspava,,2,The sauces and uncooked meats of the dishes give the impression of a meal prepared in the mall and not in a kebab restaurant.,Gun Oksay,
negative,indoor_atmosphere,,Baskent Aspava,,1,Very; very expensive extravagant prices. One lahmacun is 85 TL. They charge 25 TL for a glass of buttermilk. All the intertwined tables are almost adjacent.,Bulent Ozengin,
positive,taste,,Baskent Aspava,,5,I ate closed doner pita pita were very tasty. Iskender was beautiful. There is a playground for children. Great on treats.,Cagla Arslan,
positive,menu,,Sini Mugla,,4,Prices are reasonable; foods were delicious.,Amine Caliskan,
negative,indoor_atmosphere,,Sini Mugla,,1,"The place was full of flies and one of them fell into my food. When I asked for my meal to be changed,; they refused.",Ipek Cicek,
positive,taste,,Sini Mugla,,4,The atmosphere was spacious and the waiters were nice. The meals were very delicious... the prices were reasonable; but the portions were small.,Yunus Mutlu,
positive,outdoor_atmosphere,,Sini Mugla,,5,The food is super delicious; I especially recommend the fig dessert. Service personnel interest and hygiene were also high.,Sevgi Kizilirmak,
neutral,outdoor_atmosphere,,Sini Mugla,,3,Dirty plates; Waiters was surly.,Yusuf Serin,
positive,taste,,Sini Mugla,,5,The meals were delicious. Service is fast; transportation is easy; staff is friendly. Prices are quite reasonable.,Gulden Ulualp,
negative,indoor_atmosphere,,Sini Mugla,,1,The waiters are scruffy so we didn't feel comfortable eating. The hygiene of the place was also bad.,Sibel Salis,
positive,outdoor_atmosphere,,Sini Mugla,,5,Great ambiance!,Soner Tufekci,
positive,taste,,Sini Mugla,,4,Salad was great; appetizers were good. The degree of cooking of the meat was good. Also the toilets were very clean.,Kadir Hurok,
neutral,menu,,Sini Mugla,,3,Portions were small but expensive.,Sukru Ardic,
positive,indoor_atmosphere,,Sini Mugla,,5,The satisfying menu of local dishes; the taste of the food and the interest of the employees are very good. The advantage is that it is on the road and has its own parking lot.,Mehmet Soybilge,
positive,outdoor_atmosphere,,Fikret Balik Restaurant,,5,Everything was excellent; especially sea foods!,Emrah Sozen,
positive,taste,,Fikret Balik Restaurant,,5,Bosphorus Salad; Shrimp Cizlama were really successful. Orders came to my table quickly.,Can Ocakli,
positive,indoor_atmosphere,,Fikret Balik Restaurant,,5,I am a regular at this place; and I love it as a family The food is fantastic; the fish are great!,Tarik Esdik,
neutral,menu,,Fikret Balik Restaurant,,3,Food was a little expensive but it is ok.,Ozge Askan,
positive,outdoor_atmosphere,,Fikret Balik Restaurant,,4,Clean place; the service is good; Prices are not very cheap. generally the Arabs are leaving; locals are also present. Service is fast.,Tarik Miroglu,
positive,taste,,Fikret Balik Restaurant,,4,Portions were quite adequate. Along with your meal comes multiple and delicious appetizers. Seasonal salad was also delicious; vegetables were fresh.,Hilal Ozden,
positive,indoor_atmosphere,,Fikret Balik Restaurant,,5,A restaurant where you can eat amazing seafood in a great atmosphere in Bursa. Its taste will really surprise you. I would like to remind you that there is no Alcohol in the restaurant. Bon appetit now!,Samet Cevik,
negative,menu,,Fikret Balik Restaurant,,1,Expensive place.,Mustafa Karaarslan,
neutral,indoor_atmosphere,,Fikret Balik Restaurant,,3,We ordered a soup and a portion of haddock. The bread was great; the eggplant paste was also very good. The soup was delicious; the haddock was delicious.,Munevver Demir,
positive,taste,,Fikret Balik Restaurant,,5,The environment is decent; the service is fast and clean. The interior is spacious; the waiters are knowledgeable and respectful.,Sefa Dalan,
positive,outdoor_atmosphere,,Fikret Balik Restaurant,,5,The assortment is exceptionally good. Fish and accompanying appetizers are very diverse and sufficient. Everything was fresh.,Volkan Kamadan,
positive,indoor_atmosphere,,Kocak Baklava,,4,The place was nice; but be aware of an expensive place.,Huseyin Ozcalkap,
positive,outdoor_atmosphere,,Kocak Baklava,,4,The flavors are still fabulous; Prices may change according to the conditions of the day. But the taste is always great.,Sukru Arici,
positive,taste,,Kocak Baklava,,4,Their desserts were really good and tasty but the prices were high.,Sabahat Yilmaz,
positive,menu,,Kocak Baklava,,5,We ate an excellent baklava. But the price wasn't perfect.,Turgay Ogutlu,
neutral,indoor_atmosphere,,Kocak Baklava,,3,Gaziantep was one of the cities we visited during our trip to Southeast Anatolia. We decided to eat baklava from Kocak Baklava. It is the number ten place for me with its understanding of both quality and service. When I come to Gaziantep again; I want to stop by here again and eat this baklava again.,Cem Baba,
negative,outdoor_atmosphere,,Kocak Baklava,,1,The waiters were extremely indifferent. We asked for peanuts to taste and they added it to the account. However; the head office was very good.,Burhan Bilge,
positive,taste,,Kocak Baklava,,5,The staff; the dessert; the place; the ambiance; everything is very nice. It was the best baklava I have ever eaten in my life!,Sadrettin Guner,
positive,indoor_atmosphere,,Kocak Baklava,,5,Nice ambiance; tasty and crispy baklava and sobiyet.,Sedat Demir,
positive,menu,,Kocak Baklava,,5,Great and tasty baklava!,Asude Guner,
negative,outdoor_atmosphere,,Kocak Baklava,,1,They even charge for treats!,Cagdas Emeklioglu,
positive,taste,,Kocak Baklava,,4,Even though we went late; the desserts were still fresh and delicious. The employees were also very warm and interested.,Mutafa Ay,
positive,indoor_atmosphere,,Kadineli,,4,It's a women-only business. Staff and service are fine. Ambiance and design was good. Food options were few.,Ali Sahin,
positive,outdoor_atmosphere,,Kadineli,,5,There are only female employees. The food is great; the price is quite reasonable and the place is very clean.,Meral Tanay,
negative,menu,,Kadineli,,2,There is little variety of food on the menu. Also; the food on the menu is not very tasty.,Ersin Yaynık,
negative,taste,,Kadineli,,2,I think the flavors of the place are overrated. Prices are also normal.,Hamza Simsek,
positive,indoor_atmosphere,,Kadineli,,5,First of all; everything on the menu we tasted was quite delicious. The service was fast; the employees were very friendly.,Duygu Yesil,
positive,outdoor_atmosphere,,Kadineli,,5,Delicious!,Basak Kaymak,
positive,taste,,Kadineli,,5,A decent place where you can taste local dishes in Cappadocia. You can even go just to try the stuffed zucchini flowers.,Ismail Arikan,
positive,taste,,Kadineli,,4,It is a business that has exactly price performance products. You are eating home-cooked meals in a quiet; spacious and decent place with the service of friendly ladies.,Selda Latifoglu,
neutral,menu,,Kadineli,,3,Don't raise your expectations too much about the food; they tasted normal.,Furkan Barkin,
positive,indoor_atmosphere,,Kadineli,,5,If you want to eat delicious home-cooked meals at an affordable price; definitely stop by during your visit to Cappadocia. The employees are kind and concerned. The environment is nice.,Eyup Sayar,
positive,outdoor_atmosphere,,Kadineli,,4,Service was great. Recommend and thank you!,Yasin Vanlioglu,
neutral,taste,,Anzelha,,3,We had good food in terms of taste; but the portions were small.,Yunus Emre,
positive,menu,,Anzelha,,4,Treats are good; but I did not find the menu very extensive.,Saliha Senyildiz,
negative,indoor_atmosphere,,Anzelha,,1,Very bad customer satisfaction. The prices are so insane.,Papatya Kirca,
positive,outdoor_atmosphere,,Anzelha,,5,A good kebab place. The meat is very good; tasty; the meat is well cooked. The treats are sufficient and tasty.,Erhan Murat,
